name,ra,dec,redshift,note
SDSS J000249.36+004504.4 ,0.7057031,0.751234,0.086,
PGC 1359235              ,18.1095043,9.080425,0.086,
SDSS J010951.34+000246.2 ,17.4639195,0.0462022,0.086,
SDSS J001658.44+072043.1 ,4.243536,7.3453215,0.086,
PGC 1171246              ,13.676424,0.6342673,0.086,
PGC 1050755              ,11.5993097,-4.9912183,0.086,
RXS J00148+2705          ,3.7210828,27.0951581,0.086,
PGC 1667224              ,1.3876584,22.2933758,0.086,
PGC 1196779              ,1.1472226,1.4997941,0.086,
SDSS J011427.48+080352.2 ,18.614513,8.0645066,0.086,
SDSS J001701.79+080445.1 ,4.257499,8.0792198,0.086,
PG 1426+015,217.2025,1.2839,0.086,QSO
SDSS J002744.34+131300.2 ,6.9347711,13.2167179,0.087,
PGC 1396283              ,2.7959755,11.620993,0.087,
SDSS J001425.76+102618.5 ,3.6073656,10.4384968,0.087,
SDSS J003019.36+251822.1 ,7.5806841,25.306162,0.087,
PGC 1170462              ,13.8593882,0.6059506,0.087,
PGC 2027127              ,7.7546246,33.2346032,0.087,
PG 1351+640,208.3125,63.7661,0.087,QSO
MS 00071-0231            ,2.414795,-2.2436625,0.087,
SDSS J000144.85+110959.9 ,0.4369019,11.1666824,0.088,
SDSS J001346.62+114749.0 ,3.4442613,11.7969546,0.088,
PGC 1561229              ,0.1031087,18.4953462,0.088,
PGC 1264630              ,3.4409787,4.1790268,0.088,
PGC 3095402              ,3.3072223,2.6040278,0.088,
SDSS J001053.30+245829.6 ,2.7221375,24.9749472,0.088,
PGC 1264556              ,12.7761411,4.1738685,0.088,
PGC 1719795              ,3.1632855,24.9079268,0.088,
2QZ J001220.2-272957     ,3.08425,-27.4991389,0.088,
SDSS J003646.45+145936.8 ,9.1935609,14.9936143,0.089,
SDSS J003446.89+121827.5 ,8.6954077,12.3077546,0.089,
NVSS J003750+123818      ,9.4620025,12.6388541,0.089,
SDSS J003601.81+124804.2 ,9.0075577,12.801183,0.089,
PGC 1469260              ,7.2032354,14.8712031,0.089,
PGC 1597564              ,18.2839415,19.5751543,0.089,
PGC 973407               ,5.2560577,-10.8164609,0.089,
PGC 974618               ,5.4796233,-10.7210241,0.089,
PGC 1148179              ,0.3760116,-0.2462356,0.089,
IIIZw 2                  ,2.6291911,10.9748628,0.089,
LAMOSTJ005754.39+414152.9,14.4766808,41.698032,0.09,
PG 1411+442,213.3629,44.0003,0.09,QSO
SDSS J010751.14+062802.8 ,16.9630397,6.4674767,0.09,
PGC 1121127              ,1.6444682,-1.335705,0.09,
PGC 1662117              ,0.7445632,22.0267329,0.09,
SDSS J004615.24+051519.8 ,11.5635463,5.2555199,0.09,
2SLAQ J005806.27-002048.0,14.5261571,-0.3466701,0.09,
PGC 1731563              ,10.6384301,25.2920781,0.09,
SDSS J000614.36-010847.2 ,1.5598664,-1.146425,0.09,
SDSS J002459.18+144455.4 ,6.2466132,14.748748,0.091,
NPM 1G-15.0040           ,12.8233839,-14.797506,0.091,
SDSS J000027.47+145744.9 ,0.1144712,14.962485,0.091,
SDSS J005812.52+000025.7 ,14.552176,0.007145,0.091,
SDSS J000014.45+141241.8 ,0.0602034,14.2116244,0.091,
SDSS J003238.20-010035.2 ,8.159166,-1.0098142,0.092,
NAB 0037+18              ,10.1475768,18.2779906,0.092,
SDSS J003832.99+305918.6 ,9.6374833,30.988503,0.092,
PGC 1415713              ,1.2829047,12.7633281,0.092,
SNU J00326-0910          ,8.1524435,-9.1739696,0.092,
PKS 0038-210             ,10.2007917,-20.7276112,0.092,
PGC 1403707              ,9.606996,12.0956713,0.092,
PGC 1453717              ,1.8853657,14.2659972,0.092,
PGC 3095506              ,17.4125586,0.9973253,0.093,
PGC 1559775              ,10.6506478,18.4444352,0.093,
LAMOSTJ003842.80+384551.9,9.6783599,38.7644304,0.093,
SDSS J003434.10+152609.4 ,8.6421377,15.4359231,0.093,
SDSS J000328.87+043556.5 ,0.870292,4.5990672,0.093,
PGC 1193502              ,3.1205886,1.3920052,0.093,
SDSS J000614.90+010226.8 ,1.5621267,1.0407745,0.093,
PGC 1490223              ,5.6441252,15.6596213,0.093,
PGC 1467362              ,17.3244482,14.7949575,0.093,
SDSS J002321.45-094902.0 ,5.8394163,-9.8172288,0.093,
SDSS J003258.59+113208.8 ,8.2441512,11.535788,0.093,
PGC 1580250              ,10.8662562,19.0916489,0.094,
SDSS J003930.76+204335.0 ,9.8781402,20.7263826,0.094,
NPM 1G-19.0008           ,3.4835103,-18.9018648,0.094,
SDSS J010626.33+003916.1 ,16.6096961,0.6544606,0.094,
PGC 2263640              ,14.6039721,45.359498,0.094,
PGC 1461664              ,18.0687213,14.5785563,0.094,
DENISP_G_J0044581-091546 ,11.2423831,-9.2627852,0.094,
PGC 985317               ,10.3072575,-9.8754206,0.094,
PGC 1863752              ,3.4403146,29.3582202,0.094,
2MASX J00004028-0541012  ,0.1677487,-5.6836276,0.094,
PGC 1197654              ,1.1131363,1.5288569,0.094,
PGC 1807181              ,5.2273196,27.4077675,0.094,
SDSS J002913.13+142340.4 ,7.3046783,14.3945586,0.094,
SDSS J000512.58+055345.0 ,1.3024392,5.8958428,0.094,
PGC 991390               ,9.7190846,-9.41208,0.094,
PGC 1029991              ,9.3022567,-6.6870461,0.094,
PGC 1840209              ,5.1867758,28.5890121,0.095,
RXS J00058+1022          ,1.4562282,10.3771298,0.095,
SDSS J011219.40+195407.1 ,18.080847,19.90199,0.095,
Q 0056-2756              ,14.7400834,-27.6736945,0.095,
PGC 1135849              ,8.4650453,-0.7422896,0.095,
PGC 1264754              ,0.225639,4.1868162,0.095,
Q 0029+0130              ,8.0761052,1.7839471,0.095,
SDSS J000411.60+021935.9 ,1.0483359,2.3266601,0.095,
PGC 1259650              ,0.8812769,3.8531222,0.095,
SDSS J003423.36+215042.9 ,8.5973593,21.8452699,0.096,
NPM1G+41.0022            ,17.5200459,41.8307552,0.096,
PGC 93292                ,10.7946846,-9.4385047,0.096,
PGC 884046               ,11.4780834,-17.3915278,0.096,
PGC 1124740              ,1.6092141,-1.1863516,0.096,
SDSS J002307.18+310924.0 ,5.7799304,31.156682,0.096,
PGC 1296986              ,0.3097501,6.2394661,0.096,
IGR J00040+7020          ,1.00825,70.3218612,0.096,
PKS 0018-19              ,5.2813947,-19.1682069,0.096,
RXS J00505+0441          ,12.6406958,4.6970012,0.097,
SDSS J005043.97-092603.9 ,12.6832922,-9.4344467,0.097,
PGC 1619317              ,13.6632795,20.1859436,0.097,
PGC 1356805              ,0.3599067,8.9467488,0.097,
PGC 1041694              ,10.2031457,-5.6806994,0.097,
SDSS J005051.46-084100.0 ,12.7144478,-8.683362,0.097,
6dF J001703.4-044723     ,4.2640543,-4.7898095,0.098,
PGC 1111                 ,4.2147486,16.9783265,0.098,
SDSS J000558.56+110718.2 ,1.4939962,11.1217337,0.098,
PGC 1565863              ,13.4830381,18.6481001,0.098,
2SLAQ J005420.54-002510.7,13.5855891,-0.4196601,0.098,
PGC 992085               ,13.4880685,-9.3564462,0.098,
SDSS J000938.33+034346.6 ,2.409726,3.7296304,0.098,
PGC 1210990              ,0.8506789,1.9435013,0.098,
SDSS J002059.62+232441.7 ,5.2484662,23.4116002,0.098,
LAMOSTJ000118.99+172425.3,0.3291341,17.4070348,0.098,
SDSS J000455.76+011011.6 ,1.2322901,1.1699181,0.098,
6QZ J005903.7-272746     ,14.7655459,-27.4626695,0.098,
PGC 997715               ,3.3966869,-8.9041905,0.098,
SDSS J005505.42+175256.1 ,13.7725864,17.8822955,0.099,
SDSS J004055.88+153349.2 ,10.2328626,15.563633,0.099,
SDSS J001958.05+063851.6 ,4.9918803,6.647676,0.099,
PGC 1907010              ,2.942829,30.5196917,0.099,
WISEA J003727.23+392536.8,9.3640475,39.4266671,0.1,
SDSS J005042.19-005509.6 ,12.675844,-0.9193259,0.1,
J005035.35+432552.2      ,12.6473134,43.4311797,0.1,
WISEA J005046.48+141046.3,12.6936851,14.1795481,0.1,
WISEA J001233.78+440504.7,3.1407767,44.0846588,0.1,
J010312.45+321828.4      ,15.8019081,32.307891,0.1,
SDSS J011511.93-100102.8 ,18.7997227,-10.0174541,0.1,
WISEA J011511.21+382118.0,18.7967089,38.3550116,0.1,
WISEA J005100.76+374224.5,12.7531836,37.7068317,0.1,
WISEA J001246.29-155655.5,3.192951,-15.9487599,0.1,
WISEA J001243.15-201455.8,3.1798504,-20.2488599,0.1,
WISEA J005045.46+473256.2,12.6894581,47.5489665,0.1,
WISEA J005043.99+554626.9,12.683234,55.7743553,0.1,
WISEA J002459.27-165853.2,6.2470543,-16.9815633,0.1,
WISEA J005649.85+590259.0,14.2079865,59.0496612,0.1,
WISEA J000036.42-055657.8,0.151772,-5.9494007,0.1,
J003726.02+422219.9      ,9.3584183,42.3722048,0.1,
SDSS J011510.08+241014.2 ,18.7920341,24.1706142,0.1,
WISEA J000019.48+621524.1,0.0811828,62.2567105,0.1,
J000016.50+135947.8      ,0.0687546,13.996622,0.1,
SDSS J003754.92+410259.0 ,9.4788341,41.0497282,0.1,
WISEA J003802.24-040248.0,9.5093869,-4.046701,0.1,
WISEA J005656.98+074414.3,14.237471,7.737234,0.1,
J001854.71+034357.0      ,4.7279989,3.7325052,0.1,
J003744.65+414057.4      ,9.436054,41.6826207,0.1,
J003743.90+434900.7      ,9.432924,43.8168759,0.1,
J003743.86+131846.4      ,9.4327572,13.3129014,0.1,
SDSS J003813.60+245410.3 ,9.5566617,24.9029282,0.1,
WISEA J003810.69+192655.9,9.5445785,19.4488725,0.1,
WISEA J011500.65+553708.8,18.7527235,55.6191138,0.1,
WISEA J011457.37+370135.6,18.7390477,37.0265734,0.1,
WISEA J003820.75-155035.6,9.5864976,-15.8432293,0.1,
WISEA J001645.26-221321.5,4.1885792,-22.222665,0.1,
WISEA J005907.75+582717.5,14.782313,58.4548712,0.1,
WISEA J005903.45+164321.5,14.7644346,16.7226705,0.1,
WISEA J002052.09-212933.0,5.2170802,-21.4925103,0.1,
J004300.03-075350.1      ,10.7501251,-7.8972646,0.1,
WISEA J000513.62+155748.1,1.3067735,15.9632874,0.1,
WISEA J010949.58+172628.1,17.4566079,17.4411703,0.1,
WISEA J010953.57+452955.1,17.4733578,45.4983975,0.1,
SDSS J010952.53+135840.1 ,17.4688977,13.9778217,0.1,
WISEA J002100.74+303229.4,5.2531245,30.5415089,0.1,
WISEA J003327.43-055443.8,8.3643059,-5.9121819,0.1,
J004306.91+515416.1      ,10.7787975,51.9044886,0.1,
WISEA J010943.80+112334.4,17.4325743,11.3928833,0.1,
WISEA J005453.86+110452.0,13.7244307,11.0811225,0.1,
J004255.42-105841.8      ,10.7309366,-10.9782883,0.1,
WISEA J001648.81+124349.8,4.2033727,12.7305013,0.1,
WISEA J001653.85+244230.8,4.2244041,24.7085555,0.1,
WISEA J001652.98-115638.0,4.2207777,-11.9439218,0.1,
WISEA J000448.37+725159.2,1.2015036,72.8664896,0.1,
J011004.94+320143.4      ,17.520625,32.0287333,0.1,
WISEA J010959.80+275603.9,17.4992034,27.9344123,0.1,
WISEA J005900.09+550945.8,14.7503769,55.1626702,0.1,
WISEA J004242.80+214748.1,10.6783361,21.7967224,0.1,
WISEA J004241.95+232310.0,10.6747941,23.3861308,0.1,
WISEA J002047.94+032018.1,5.1997687,3.3383872,0.1,
J003341.33+170700.5      ,8.4222322,17.1168267,0.1,
J004238.16-104331.1      ,10.6590287,-10.7253184,0.1,
WISEA J005434.53+290658.7,13.6439096,29.1163254,0.1,
WISEA J003252.82+313532.8,8.2200817,31.592454,0.1,
WISEA J003250.90+150243.5,8.2124843,15.0454796,0.1,
J000525.23+291318.1      ,1.3551556,29.2216986,0.1,
WISEA J010930.72-071931.2,17.3780186,-7.3253268,0.1,
WISEA J000522.09-190510.9,1.3420667,-19.0863737,0.1,
WISEA J004303.37-244601.7,10.7640676,-24.7671394,0.1,
J003314.33+113543.6      ,8.3097317,11.5954609,0.1,
WISEA J003301.00+054217.8,8.2542348,5.7049502,0.1,
WISEA J005443.86+012027.0,13.6827759,1.3408957,0.1,
WISEA J001644.07+484223.3,4.1836441,48.7064787,0.1,
J004236.65+401356.2      ,10.6527477,40.2322972,0.1,
WISEA J000445.76-025000.6,1.1907235,-2.8334751,0.1,
WISEA J011018.58+515837.6,17.5776869,51.977136,0.1,
WISEA J004229.08-163850.3,10.6211943,-16.6473074,0.1,
J004226.79+405001.2      ,10.6116585,40.833673,0.1,
WISEA J003352.47+211643.0,8.4686363,21.2786221,0.1,
WISEA J000434.36-091945.6,1.1430863,-9.3293417,0.1,
WISEA J000430.96+323350.8,1.1290004,32.5641162,0.1,
WISEA J002045.77+042809.6,5.1907295,4.4693574,0.1,
WISEA J000529.50-182219.7,1.3729435,-18.3721834,0.1,
J004312.58+404835.2      ,10.8024532,40.809798,0.1,
WISEA J005439.20+274948.0,13.6634717,27.8299596,0.1,
J002056.33+763245.8      ,5.2347213,76.5460738,0.1,
WISEA J002055.77+125853.2,5.2323971,12.9814625,0.1,
WISEA J002105.49-241654.8,5.2728486,-24.2819149,0.1,
WISEA J011028.51-242334.6,17.6188037,-24.3929552,0.1,
WISEA J011026.68+330912.9,17.6111846,33.153598,0.1,
WISEA J011024.54-245252.2,17.6022726,-24.8811827,0.1,
J003359.54+033813.6      ,8.4981219,3.6371185,0.1,
WISEA J005839.06+151801.0,14.6627511,15.3003069,0.1,
WISEA J005847.47+560626.6,14.6977939,56.1073943,0.1,
J005501.21+485634.8      ,13.7550604,48.9430067,0.1,
WISEA J010921.19-022410.4,17.3383106,-2.4029117,0.1,
J004317.62+412745.0      ,10.8234546,41.4625036,0.1,
J004314.39+410721.1      ,10.8099904,41.1225432,0.1,
WISEA J010917.60-240256.5,17.3234093,-24.0490365,0.1,
WISEA J000531.34+211203.4,1.3804194,21.2009201,0.1,
J010927.17-125538.7      ,17.3632368,-12.9274207,0.1,
WISEA J010926.51+405259.0,17.3604972,40.8830583,0.1,
J010926.36+093242.2      ,17.3598456,9.5450821,0.1,
WISEA J004223.07-172750.6,10.5962357,-17.4639351,0.1,
WISEA J004220.53+144707.4,10.5855577,14.7854025,0.1,
WISEA J004220.31+405122.9,10.5846732,40.8563571,0.1,
J004219.28-091141.7      ,10.5803658,-9.1949439,0.1,
WISEA J000421.14+363415.6,1.0880718,36.5710183,0.1,
WISEA J011034.16-061806.2,17.6423515,-6.3017149,0.1,
WISEA J011032.41+382951.3,17.6350518,38.4975995,0.1,
WISEA J003415.22-211749.6,8.5634074,-21.2971597,0.1,
J003410.85-094315.9      ,8.5452126,-9.7210904,0.1,
WISEA J003407.20+040524.1,8.5299378,4.0900222,0.1,
J004207.58-093243.6      ,10.5315972,-9.5454532,0.1,
J005454.66-141055.1      ,13.7277779,-14.1819772,0.1,
J004327.69+435253.9      ,10.8653769,43.8816408,0.1,
J000549.67-095404.9      ,1.4569659,-9.9013814,0.1,
J000547.67+200035.3      ,1.4486605,20.0098163,0.1,
WISEA J003241.15-125625.3,8.1714808,-12.9403783,0.1,
J003241.15+394009.8      ,8.1714802,39.66941,0.1,
J004326.40+410759.8      ,10.860001,41.1332912,0.1,
J004325.95-170409.4      ,10.8581411,-17.0692795,0.1,
J004325.59+411537.1      ,10.8566632,41.2603081,0.1,
J010908.99+131128.0      ,17.2874899,13.1911322,0.1,
J005927.76+434014.1      ,14.8656779,43.6705963,0.1,
WISEA J005421.62+245314.2,13.5900985,24.8872864,0.1,
J004333.94-272650.8      ,10.8914437,-27.4474707,0.1,
WISEA J003220.79+041649.5,8.0867138,4.2803783,0.1,
WISEA J000554.61-080330.8,1.477567,-8.0585966,0.1,
WISEA J000554.17+310400.1,1.4756659,31.0666521,0.1,
J010857.51+194716.1      ,17.2396408,19.7878304,0.1,
WISEA J003232.13+040441.0,8.1339055,4.0780594,0.1,
WISEA J003231.70+302023.3,8.1320509,30.3398575,0.1,
SDSS J010849.03+275810.6 ,17.2043209,27.9696121,0.1,
WISEA J010846.34-214650.0,17.1930637,-21.7805518,0.1,
WISEA J003222.46+543436.8,8.0936495,54.5768704,0.1,
WISEA J005432.19+005013.7,13.6341849,0.8368117,0.1,
WISEA J005430.44+412136.0,13.6268647,41.3600765,0.1,
WISEA J005428.78+495437.4,13.6198911,49.9103803,0.1,
WISEA J005428.13+455715.8,13.6172219,45.9543905,0.1,
WISEA J002102.40+450807.4,5.2599973,45.1354396,0.1,
WISEA J001626.52+414931.5,4.1105858,41.8253757,0.1,
J001625.51+460609.8      ,4.1063024,46.1027468,0.1,
WISEA J001625.00+511309.9,4.1041713,51.2194305,0.1,
SDSS J005932.26-071500.3 ,14.8844468,-7.2500784,0.1,
WISEA J011037.65+114528.7,17.6569233,11.7579564,0.1,
SDSS J000416.62-055837.6 ,1.0692915,-5.9771328,0.1,
WISEA J011048.05+150810.3,17.7002513,15.1362097,0.1,
WISEA J003421.61+033740.2,8.59006,3.6278801,0.1,
WISEA J003418.99+482038.5,8.5790943,48.3440403,0.1,
J003416.56-022101.2      ,8.5690339,-2.3503498,0.1,
SDSS J005514.33-072751.0 ,13.8097363,-7.4641929,0.1,
J005512.78+140955.9      ,13.8032651,14.1655318,0.1,
WISEA J005511.92+412938.8,13.7999525,41.4940304,0.1,
WISEA J005532.06+124437.1,13.8840718,12.7435064,0.1,
WISEA J001726.82+440552.5,4.3617848,44.0979532,0.1,
WISEA J001723.55-072840.3,4.3481456,-7.4778885,0.1,
WISEA J005836.17-043649.7,14.6506302,-4.6139002,0.1,
WISEA J005454.64-011508.6,13.7277164,-1.2523954,0.1,
WISEA J000608.38-022526.5,1.5350696,-2.4239329,0.1,
J000605.50-001103.5      ,1.5229196,-0.1843067,0.1,
WISEA J000605.16+514303.8,1.5215236,51.7177335,0.1,
J010843.82+014235.2      ,17.1826056,1.7097974,0.1,
WISEA J003214.78+741915.0,8.0615567,74.3208589,0.1,
J004338.26+823340.8      ,10.9094313,82.5613479,0.1,
J004338.17-202820.0      ,10.9090765,-20.4722297,0.1,
J004337.28+411443.4      ,10.9053418,41.2454134,0.1,
J004336.85-203707.0      ,10.9035452,-20.6186373,0.1,
WISEA J000603.63+461031.0,1.5151478,46.1752907,0.1,
WISEA J001619.04-272557.8,4.0793734,-27.4327347,0.1,
WISEA J001616.52-033926.6,4.068911,-3.6573789,0.1,
WISEA J005938.42+252410.0,14.9101188,25.4027953,0.1,
WISEA J005936.21+044156.5,14.9009156,4.6990564,0.1,
WISEA J002131.14+041614.7,5.3797107,4.2708132,0.1,
WISEA J003211.35-191201.3,8.0473307,-19.2003799,0.1,
J003211.07+483338.5      ,8.0461333,48.5607143,0.1,
WISEA J003200.09+270617.5,8.0004117,27.1049181,0.1,
WISEA J000614.11+480320.7,1.5588095,48.0557744,0.1,
J010838.72+461400.3      ,17.1613395,46.2334197,0.1,
J010838.05+354027.3      ,17.1585656,35.6742516,0.1,
J010831.12+485331.2      ,17.1296825,48.8920149,0.1,
WISEA J000609.12+043211.7,1.5380137,4.5366043,0.1,
WISEA J004157.05-152752.0,10.487743,-15.4644439,0.1,
WISEA J004155.83+483531.1,10.4826364,48.5919981,0.1,
WISEA J004154.86-013053.0,10.4786308,-1.5147293,0.1,
WISEA J004153.87-012351.9,10.4744932,-1.3977562,0.1,
J004153.16-092005.5      ,10.4715144,-9.3348686,0.1,
J011052.43-014129.2      ,17.7184725,-1.6914544,0.1,
WISEA J011051.97+165023.1,17.7166021,16.8397656,0.1,
J011051.46-011639.1      ,17.7144245,-1.2775299,0.1,
WISEA J003428.29+040121.7,8.6178607,4.0227536,0.1,
WISEA J003426.79+352624.2,8.6116839,35.4400664,0.1,
WISEA J003424.19+552045.9,8.6008024,55.3460969,0.1,
WISEA J005413.94-030456.2,13.5580565,-3.0823054,0.1,
J004352.98+410335.7      ,10.9707526,41.0599244,0.1,
J004351.62-175337.1      ,10.9651086,-17.8936546,0.1,
WISEA J004346.46-164149.2,10.9435865,-16.6970231,0.1,
WISEA J000621.01+574821.1,1.5876048,57.8058994,0.1,
WISEA J000617.66+461102.9,1.5735019,46.1841281,0.1,
WISEA J010827.18+225457.2,17.1132705,22.9158982,0.1,
WISEA J000615.94-021109.8,1.5664445,-2.1860643,0.1,
WISEA J005420.12+753420.0,13.5842699,75.5721815,0.1,
WISEA J002114.59+185446.2,5.3107959,18.9128476,0.1,
WISEA J000624.86-263553.5,1.6035154,-26.5980902,0.1,
WISEA J000624.25-233314.0,1.6010563,-23.553892,0.1,
WISEA J010823.24-204906.5,17.0968159,-20.8184783,0.1,
J010822.03+001041.5      ,17.0917917,0.178199,0.1,
WISEA J010821.32+220811.4,17.0888433,22.1365262,0.1,
J004354.38+404634.0      ,10.9765859,40.7761249,0.1,
WISEA J002123.08+453915.4,5.3463256,45.654307,0.1,
WISEA J005951.88+182236.6,14.9662814,18.3767646,0.1,
J002132.36-020604.1      ,5.3848379,-2.1011399,0.1,
SDSS J005417.20+443005.7 ,13.5716604,44.501593,0.1,
WISEA J004151.01+812831.5,10.4626212,81.475447,0.1,
J004148.61-233134.9      ,10.4525817,-23.5263829,0.1,
WISEA J011057.03+085144.8,17.7376419,8.862469,0.1,
WISEA J000401.03-173432.6,1.0043594,-17.5758092,0.1,
SDSS J003435.69-015513.3 ,8.6487188,-1.9203733,0.1,
J003433.16-115804.2      ,8.638174,-11.967848,0.1,
WISEA J002022.12-024756.7,5.0921935,-2.7991074,0.1,
J002021.42+350704.0      ,5.0892671,35.1178004,0.1,
WISEA J005537.62-060551.0,13.9067727,-6.0975561,0.1,
J005537.51-100946.0      ,13.9063153,-10.1627835,0.1,
WISEA J005536.94+174158.8,13.9039425,17.69967,0.1,
J004400.54+373414.0      ,11.002266,37.5705611,0.1,
SDSS J004400.50-090329.8 ,11.0021095,-9.0583094,0.1,
WISEA J004411.26+572213.6,11.0470013,57.3703539,0.1,
WISEA J000635.13+295752.4,1.6463758,29.964567,0.1,
WISEA J000632.66-113905.9,1.6361175,-11.6516619,0.1,
WISEA J000627.45-152929.4,1.6143801,-15.4915431,0.1,
J004356.42+412202.9      ,10.9850978,41.3674754,0.1,
J004355.72-085759.8      ,10.9821868,-8.9666192,0.1,
WISEA J003143.96-110617.0,7.9332096,-11.1047204,0.1,
WISEA J001732.10+450041.0,4.3838666,45.0114096,0.1,
WISEA J003431.32+255923.1,8.6305145,25.9897506,0.1,
J000350.10-015317.4      ,0.9587907,-1.8881795,0.1,
WISEA J011115.01+034342.4,17.8125685,3.7284555,0.1,
WISEA J000343.68+180821.3,0.9321192,18.1393175,0.1,
WISEA J003128.31+563926.4,7.8680227,56.6573649,0.1,
J003126.07-113630.5      ,7.8586394,-11.6084875,0.1,
WISEA J010810.23-043815.0,17.042613,-4.6375106,0.1,
WISEA J010809.50+550144.1,17.0396713,55.0291854,0.1,
WISEA J010807.76+253223.3,17.0323391,25.5397758,0.1,
J000635.60+200706.3      ,1.648351,20.1184196,0.1,
WISEA J003141.39+001340.8,7.9224945,0.2280154,0.1,
SDSS J003138.68+180511.1 ,7.9111748,18.0864372,0.1,
WISEA J003137.61-164913.8,7.9067505,-16.8205224,0.1,
WISEA J003137.36+415312.3,7.9056994,41.8867771,0.1,
