name,ra,dec,redshift,note
SDSS J000024.62+204530.4 ,0.1026213,20.7584536,1.013,
WISEA J000024.64-112125.2,0.1026965,-11.3570305,0.7,
SDSS J000024.70+055824.6 ,0.1029791,5.9735125,1.058,
PGC 1561229              ,0.1031087,18.4953462,0.088,
SDSS J000024.79+322950.1 ,0.1032917,32.4972589,1.796,
SDSS J000024.82+202059.3 ,0.103451,20.3498316,0.623,
SDSS J000024.85-094600.7 ,0.1035422,-9.766873,0.842,
WISEA J000024.89+010223.4,0.1037223,1.0398461,0.4,
SDSS J000025.03-030930.1 ,0.1043029,-3.1583635,0.55,
SDSS J000025.08+255545.2 ,0.1045688,25.929227,0.32,
SDSS J000025.14+252430.8 ,0.104771,25.4085588,0.957,
WISEA J000025.15-125319.5,0.1048336,-12.8886368,1.3,
SDSS J000025.16-044956.8 ,0.104834,-4.8324707,1.63,
SDSS J000025.17+313954.4 ,0.104888,31.6651235,0.617,
SDSS J000025.21+291609.2 ,0.105059,29.269232,0.924,
SDSS J000025.22+054618.5 ,0.1051181,5.7718178,1.228,
SDSS J000025.41+300003.2 ,0.1058931,30.000908,1.782,
SDSS J000025.49+242956.5 ,0.106254,24.4990539,0.57,
SDSS J000025.51+105909.6 ,0.1063113,10.9860168,1.123,
XWAS J000025.6-245421    ,0.1063873,-24.905729,0.72,
SDSS J000025.60+250641.4 ,0.1066962,25.1115142,1.733,
LAMOSTJ000025.63+071759.7,0.1068138,7.2999216,1.715,
WISEA J000025.61+265841.0,0.1068246,26.9780987,0.2,
SDSS J000025.64+300401.0 ,0.106838,30.0669544,1.683,
SDSS J000025.70+350201.9 ,0.1071028,35.0338698,1.595,
SDSS J000025.74-084755.0 ,0.1072844,-8.7986451,0.794,
SDSS J000025.93+242417.5 ,0.1080501,24.4048749,1.156,
WISEA J000025.93-175726.3,0.1081031,-17.9572789,1.8,
SDSS J000025.96-083522.9 ,0.1082121,-8.5896885,0.658,
XMM J00004-2506          ,0.1087778,-25.11375,0.433,
SDSS J000026.15-032748.3 ,0.108987,-3.4634165,1.238,
J000026.19+195512.0      ,0.1091587,19.9200166,0.5,
SDSS J000026.22+113800.7 ,0.1092725,11.6335396,1.868,
SDSS J000026.24+193942.2 ,0.1093733,19.6617287,1.257,
SDSS J000026.27+022140.8 ,0.1094745,2.3613428,0.77,
WISEA J000026.27+112258.5,0.1094925,11.3829306,0.2,
SDSS J000026.29+134604.6 ,0.1095812,13.7679623,0.768,
PGC 1170206              ,0.1096328,0.5974664,0.104,
SDSS J000026.31+242016.5 ,0.1096511,24.3379162,1.628,
SDSS J000026.41+280527.3 ,0.110087,28.0909004,1.866,
J000026.44-250401.0      ,0.1101799,-25.0669523,1.2,
SDSS J000026.47+021359.2 ,0.1102847,2.2331151,1.358,
SDSS J000026.55+264950.7 ,0.1106395,26.8307646,0.487,
WISEA J000026.63+023601.2,0.1110167,2.6003932,0.3,
SDSS J000026.64+020558.9 ,0.1110304,2.0996879,1.257,
SDSS J000026.71-050334.7 ,0.1113369,-5.0596651,0.877,
SDSS J000026.80+094418.7 ,0.1116748,9.7385527,1.432,
SDSS J000026.83+222429.3 ,0.1118186,22.4081524,1.479,
2QZ J000026.8-273443     ,0.112,-27.5788056,0.137,
SDSS J000026.90+115259.4 ,0.1121099,11.883182,,
SDSS J000026.95+000417.5 ,0.1122925,0.0715495,1.548,
SDSS J000026.95+002004.7 ,0.1123072,0.3346577,0.822,
SDSS J000027.12+354823.6 ,0.113019,35.8065619,0.443,
SDSS J000027.12-010045.4 ,0.1130259,-1.012632,1.264,
WISEA J000027.13-125154.0,0.113104,-12.8649484,0.9,
SDSS J000027.19-000654.7 ,0.1133172,-0.1152113,1.954,
SDSS J000027.31-015727.7 ,0.1137919,-1.9577161,1.488,
SDSS J000027.39+072342.7 ,0.114149,7.3952064,1.58,
SDSS J000027.40+045755.9 ,0.1141844,4.9655418,1.6,
SDSS J000027.42+303511.1 ,0.1142626,30.5864331,1.199,
SDSS J000027.47+145744.9 ,0.1144712,14.962485,0.091,
SDSS J000027.52+084312.5 ,0.1147068,8.7201482,0.853,
SDSS J000027.54+292409.5 ,0.1147615,29.4026344,1.785,
WISEA J000027.60+170138.8,0.1150344,17.0274243,1.0,
SDSS J000027.65+145624.7 ,0.1152219,14.9402,0.159,
XMM J00004-2504          ,0.1153541,-25.0785114,0.336,
SDSS J000027.83+224250.9 ,0.1159969,22.714164,0.254,
WISEA J000027.97+413912.2,0.1165679,41.6533449,0.6,
SDSS J000028.00+280903.5 ,0.1166822,28.150989,0.393,
WISEA J000028.11+203116.6,0.1170288,20.521411,0.5,
SDSS J000028.14+355216.3 ,0.1172701,35.8712083,1.154,
WISEA J000028.16-184328.1,0.1173038,-18.7244367,1.3,
SDSS J000028.24+184005.3 ,0.1176676,18.6681602,1.474,
J000028.37+443016.3      ,0.11824,44.5045364,,
SDSS J000028.47+180144.2 ,0.1186563,18.0289556,1.006,
SDSS J000028.50+053125.3 ,0.1187636,5.5237439,1.655,
SDSS J000028.57-033532.9 ,0.1190819,-3.5924795,1.255,
SDSS J000028.64+030344.1 ,0.119384,3.0622807,1.736,
SDSS J000028.67+225749.5 ,0.1194631,22.9637608,1.297,
SDSS J000028.69+261849.0 ,0.1195525,26.3136197,1.855,
LAMOSTJ000028.70+171055.6,0.1195817,17.1821217,1.656,
SDSS J000028.78+301616.2 ,0.1199271,30.271168,0.776,
SDSS J000028.78+224127.1 ,0.1199764,22.6908788,1.023,
FBQS J0000-1027          ,0.1200973,-10.4654824,1.145,
SDSS J000028.83+213424.9 ,0.1201296,21.573588,1.469,
WISEA J000028.86+182718.7,0.1202698,18.4552183,0.7,
SDSS J000029.01+194308.0 ,0.1209245,19.7189332,1.914,
SDSS J000029.03+204908.1 ,0.1209769,20.8189302,1.33,
SDSS J000029.07+295810.5 ,0.1211172,29.969584,1.343,
WISEA J000029.19+164125.4,0.121678,16.6904026,1.6,
SDSS J000029.23+334006.5 ,0.1217988,33.6684808,1.355,
SDSS J000029.23+015122.7 ,0.1218166,1.856333,0.852,
SDSS J000029.27+115715.1 ,0.1219819,11.9541908,1.937,
SDSS J000029.33+002010.5 ,0.1222264,0.3362489,1.384,
J000029.40+004410.9      ,0.1225278,0.7363612,,
SDSS J000029.40+272532.9 ,0.1225367,27.4258082,1.44,
SDSS J000029.51-041723.0 ,0.1229822,-4.2897375,1.755,
WISEA J000029.62-222528.5,0.1234936,-22.4246242,1.5,
SDSS J000029.97-002527.5 ,0.1248958,-0.4243181,1.632,
WISEA J000030.00+023253.7,0.1250178,2.5482593,1.9,
SDSS J000030.05+022305.6 ,0.1252162,2.3848972,0.981,
SDSS J000030.09+353629.3 ,0.1253861,35.6081492,1.031,
LAMOSTJ000030.10+034306.3,0.1254217,3.7184365,1.694,
SDSS J000030.10+204617.9 ,0.125433,20.7716677,1.212,
WISEA J000030.14+471642.8,0.1254472,47.2786567,0.4,
SDSS J000030.24+045618.5 ,0.1260282,4.9384832,1.536,
SDSS J000030.38-002732.4 ,0.1265837,-0.4590157,1.817,
SDSS J000030.37+075156.0 ,0.1265862,7.8655737,1.071,
WISEA J000030.44+115750.5,0.1269027,11.9639913,0.6,
SDSS J000030.51+110121.2 ,0.1271383,11.0225694,0.457,
WISEA J000030.54-154055.4,0.1272779,-15.6820705,0.2,
SDSS J000030.74+045903.0 ,0.1281073,4.9841782,1.522,
WISEA J000030.76+431035.6,0.1281759,43.1765731,1.1,
SDSS J000030.87+175657.0 ,0.1286498,17.949176,0.141,
WISEA J000030.98-064744.1,0.1291976,-6.7955937,1.2,
SDSS J000031.03+082823.1 ,0.1293674,8.4731236,1.814,
SDSS J000031.21+112412.8 ,0.130104,11.4035798,1.591,
J000031.31-053701.1      ,0.1304723,-5.6169723,,
WISEA J000031.43+165921.0,0.1309862,16.9892216,1.2,
SDSS J000031.51-084145.0 ,0.1313598,-8.6958205,1.575,
J000031.70+000606.7      ,0.1320955,0.1018776,1.8,
SDSS J000031.79+340338.7 ,0.1324587,34.0607775,1.857,
WISEA J000031.87+361837.4,0.132721,36.3104797,1.1,
SDSS J000031.86+010305.2 ,0.1327988,1.051455,1.095,
XMM J00005-2454          ,0.1329445,-24.9161945,0.284,
SDSS J000031.97+002249.9 ,0.1332373,0.3805315,1.157,
LAMOSTJ000032.06+105812.6,0.1335788,10.9701866,1.56,
SDSS J000032.07+242114.1 ,0.1336524,24.3539289,1.78,
SDSS J000032.23+243343.9 ,0.1343011,24.5622095,1.237,
J000032.27-250640.0      ,0.1344723,-25.1111112,,
SDSS J000032.27+220757.9 ,0.1344865,22.1327701,1.786,
SDSS J000032.34+042339.7 ,0.1347441,4.3943874,1.368,
SDSS J000032.40+161145.3 ,0.1350151,16.1958612,0.527,
SDSS J000032.41+221352.1 ,0.1350438,22.2311597,1.249,
SDSS J000032.61+302952.4 ,0.1358388,30.4979056,1.831,
SDSS J000032.70-005512.9 ,0.1362716,-0.9202643,1.526,
SDSS J000032.72-013122.8 ,0.1363669,-1.5229999,0.646,
SDSS J000032.87+224057.8 ,0.1369852,22.6827488,0.765,
WISEA J000032.93+731911.9,0.1371932,73.320109,0.5,
SDSS J000033.05+114049.6 ,0.1377544,11.6804576,0.73,
PGC 782087               ,0.1381667,-25.1550834,0.324,
SDSS J000033.20+095212.9 ,0.1383706,9.8702651,1.791,
SDSS J000033.21+333845.7 ,0.1383752,33.6460632,0.559,
J000033.72+161550.3      ,0.1405,16.2639723,,
SDSS J000033.74+221038.0 ,0.1406212,22.1772465,0.819,
SDSS J000033.77+054957.7 ,0.1407493,5.8327075,1.291,
J000033.89-250301.9      ,0.1412104,-25.0505419,,
WISEA J000033.93-131055.2,0.1414447,-13.1819811,1.1,
SDSS J000034.01+310135.8 ,0.1417377,31.0266251,1.071,
WISEA J000034.02-094134.3,0.1417524,-9.6928633,0.2,
SDSS J000034.04+055411.9 ,0.1419073,5.903323,1.104,
SDSS J000034.08+182505.4 ,0.1420553,18.4181995,1.523,
SDSS J000034.32+274525.1 ,0.1430124,27.7569996,1.993,
SDSS J000034.50+275420.4 ,0.1437357,27.9056976,0.737,
WISEA J000034.55+184848.3,0.1438537,18.8134993,0.2,
XMM J00005-2506          ,0.1442963,-25.1058858,1.234,
J000034.69-252004.1      ,0.1445495,-25.3344847,1.2,
SDSS J000034.80+210108.1 ,0.1450113,21.0189081,1.019,
J000034.83+741233.7      ,0.145159,74.2093649,1.6,
SDSS J000034.85-012630.6 ,0.145224,-1.4418505,0.869,
SDSS J000034.91+044212.8 ,0.1454817,4.7035634,1.365,
WISEA J000034.99-173702.0,0.1458415,-17.61723,0.4,
SDSS J000035.13+291435.8 ,0.1463626,29.243288,1.459,
J000035.21-250343.2      ,0.1467223,-25.062,,
SDSS J000035.21-033533.9 ,0.1467317,-3.5927476,1.059,
SDSS J000035.33+300529.7 ,0.1472228,30.0915869,1.526,
WISEA J000035.37+462938.0,0.147395,46.4938917,0.3,
SDSS J000035.49+295527.2 ,0.1478565,29.9242422,1.432,
SDSS J000035.59-003146.1 ,0.148324,-0.5294919,0.564,
WISEA J000035.72+124128.3,0.1487924,12.6912181,1.8,
WISEA J000035.74+224131.9,0.1489436,22.6922168,0.5,
SDSS J000035.75-103305.3 ,0.1489791,-10.5514842,1.219,
SDSS J000035.82+112500.9 ,0.1492573,11.4169129,0.206,
SDSS J000035.84+053214.6 ,0.149339,5.5374139,1.649,
SDSS J000035.99+213956.9 ,0.1499452,21.6658188,1.467,
SDSS J000036.01-013855.7 ,0.150043,-1.6488245,1.876,
WISEA J000036.02+173248.7,0.1501583,17.5468582,0.4,
LAMOSTJ000036.06+041328.8,0.1502236,4.2246676,0.481,
SDSS J000036.10+053852.1 ,0.150476,5.6478197,1.19,
SDSS J000036.13+282044.9 ,0.1505615,28.3458086,1.727,
SDSS J000036.16+284859.3 ,0.1506709,28.8164916,1.597,
WISEA J000036.18+022635.3,0.1507777,2.4431528,0.8,
WISEA J000036.27-111309.2,0.1511544,-11.2192342,0.9,
SDSS J000036.36+101905.6 ,0.1515454,10.3182292,1.451,
WISEA J000036.42-055657.8,0.151772,-5.9494007,0.1,
SDSS J000036.45+094446.5 ,0.151882,9.7462784,1.164,
SDSS J000036.54+080227.9 ,0.1522772,8.041114,0.885,
SDSS J000036.54-042716.9 ,0.1522787,-4.4547026,1.591,
SDSS J000036.56+352307.4 ,0.1523429,35.3854009,1.589,
SDSS J000036.57+243752.9 ,0.1524019,24.6313679,1.954,
XMM J00006-2501          ,0.1524443,-25.0182105,0.592,
WISEA J000036.61-211705.1,0.1525677,-21.2847705,1.4,
SDSS J000036.73+044503.3 ,0.1530703,4.7509376,0.947,
SDSS J000036.79+133236.3 ,0.1533257,13.5434272,1.734,
J000036.80-250557.6      ,0.1533612,-25.0993334,,
WISEA J000036.89-274209.1,0.1537232,-27.7025288,1.0,
SDSS J000036.99+104522.2 ,0.1541656,10.7561679,1.604,
SDSS J000037.04+032744.9 ,0.1543712,3.4625176,0.307,
WISEA J000037.06+344555.8,0.1544264,34.7655271,0.3,
SDSS J000037.12-002336.7 ,0.1546912,-0.3935544,1.884,
PGC 970765               ,0.1548678,-11.0354467,0.151,
WISEA J000037.25-145327.1,0.1551896,-14.8908438,1.0,
SDSS J000037.28+093003.0 ,0.1553704,9.5008546,1.628,
SDSS J000037.30+104335.8 ,0.1554112,10.7266365,1.247,
SDSS J000037.41+204653.1 ,0.1558961,20.7814594,1.291,
SDSS J000037.42+352802.0 ,0.1559426,35.4672253,1.24,
SDSS J000037.47-015515.6 ,0.1561515,-1.921011,1.983,
SDSS J000037.65+270348.7 ,0.1568906,27.0635305,1.43,
SDSS J000037.68+180928.6 ,0.1570364,18.1579769,0.924,
SDSS J000037.70+160359.5 ,0.1571158,16.066551,0.459,
SDSS J000037.80+300750.5 ,0.1575167,30.1306984,1.313,
SDSS J000037.82+213225.6 ,0.1575833,21.5404535,1.39,
SDSS J000037.83+112945.1 ,0.1576432,11.4958892,1.262,
SDSS J000037.96+065144.1 ,0.1582342,6.8622288,1.627,
J000038.04+550810.4      ,0.1585157,55.1362386,1.2,
SDSS J000038.16+020144.5 ,0.1590187,2.0290492,0.982,
SDSS J000038.23+203156.1 ,0.1592933,20.5322746,1.148,
J000038.26+443748.1      ,0.1594445,44.6300278,,
SDSS J000038.50+251901.1 ,0.1604692,25.3169986,1.565,
SDSS J000038.57+111049.0 ,0.1607504,11.180299,0.866,
SDSS J000038.66+011426.2 ,0.1611065,1.2406291,1.833,
SDSS J000038.79+090226.2 ,0.1616451,9.0406376,1.565,
SDSS J000038.85+054847.7 ,0.1619639,5.8132625,1.309,
WISEA J000038.92+441224.4,0.1623416,44.2068622,1.7,
SDSS J000039.03+075845.8 ,0.1626658,7.979427,1.189,
SDSS J000039.08+272053.0 ,0.1628486,27.3480631,0.4,
J000039.09+421748.0      ,0.1628917,42.2966763,1.5,
SDSS J000039.12+053721.5 ,0.1630061,5.6226574,0.941,
SDSS J000039.30+350201.1 ,0.1637798,35.0336429,0.695,
SDSS J000039.32+244559.7 ,0.1638626,24.7665935,1.466,
SDSS J000039.33+233831.2 ,0.1639029,23.6420225,1.682,
SDSS J000039.41+275528.8 ,0.1642048,27.9246839,1.453,
SDSS J000039.41+183223.1 ,0.1642096,18.5397303,1.416,
J000039.41+410409.7      ,0.1642472,41.0693795,0.9,
SDSS J000039.62+232110.7 ,0.1650951,23.3529857,1.992,
SDSS J000039.66+050502.2 ,0.1652514,5.0839454,1.766,
SDSS J000039.71+261108.4 ,0.1654808,26.1857032,1.694,
LAMOSTJ000039.85+392940.6,0.1660956,39.4944733,1.117,
SDSS J000039.89+322630.8 ,0.1661875,32.4419046,1.18,
SDSS J000040.02-092717.1 ,0.1668029,-9.4547446,0.776,
SDSS J000040.15+313241.3 ,0.1673182,31.5447994,0.813,
SDSS J000040.21-020520.8 ,0.1675445,-2.0891266,0.962,
WISEA J000040.24-181355.8,0.1676655,-18.2321828,0.8,
SDSS J000040.24+181337.2 ,0.1676791,18.2270215,1.83,
2MASX J00004028-0541012  ,0.1677487,-5.6836276,0.094,
WISEA J000040.39+461302.8,0.1683253,46.2174321,0.3,
LAMOSTJ000040.45+332549.7,0.1685601,33.4305014,1.93,
WISEA J000040.48+275909.1,0.168715,27.9859832,0.6,
SDSS J000040.54+002828.5 ,0.1689552,0.4745907,1.982,
SDSS J000040.58+260518.8 ,0.1690914,26.088576,1.968,
LAMOSTJ000040.61+355555.3,0.1692497,35.932048,1.97,
WISEA J000040.65+553318.5,0.1694064,55.5551209,1.4,
SDSS J000040.65-021259.8 ,0.1694242,-2.2166201,0.99,
SDSS J000040.79+282806.9 ,0.1699648,28.4686046,1.697,
WISEA J000040.82+152727.6,0.1700965,15.4576942,1.7,
SDSS J000040.87+213938.5 ,0.1703246,21.6607213,1.47,
SDSS J000040.98+280729.1 ,0.1707907,28.1247638,1.054,
SDSS J000041.00+190803.2 ,0.1708735,19.1342336,1.15,
WISEA J000041.01-171733.3,0.1709196,-17.2925836,1.3,
SDSS J000041.04+035544.3 ,0.1710272,3.9289967,1.491,
SDSS J000041.08+303500.9 ,0.1711924,30.5836022,0.63,
SDSS J000041.11-070657.6 ,0.1713316,-7.1160035,0.4,
WISEA J000041.18+384006.8,0.1716145,38.6685784,1.0,
SDSS J000041.24+321032.9 ,0.1718346,32.1758209,1.867,
SDSS J000041.27+045911.3 ,0.1719599,4.9864599,1.179,
J000041.30+092040.8      ,0.1720834,9.3446667,,
SDSS J000041.36+112501.1 ,0.1723547,11.4170011,1.3,
SDSS J000041.54+264837.0 ,0.1730964,26.8102963,1.552,
SDSS J000041.58+010545.5 ,0.173304,1.0959663,1.541,
SDSS J000041.59-021822.5 ,0.1733091,-2.3062734,1.396,
SDSS J000041.69-022822.0 ,0.1737086,-2.4727826,0.209,
SDSS J000041.69+061144.0 ,0.1737383,6.1955593,1.35,
SDSS J000041.71+334438.0 ,0.1738169,33.7439027,1.945,
SDSS J000041.73+100800.9 ,0.173903,10.1336057,1.93,
SDSS J000041.75+112036.2 ,0.1740227,11.3434635,0.671,
SDSS J000041.78-020057.5 ,0.1741114,-2.0159883,1.708,
SDSS J000041.89+290931.3 ,0.1745752,29.158706,0.289,
LBQS 2358-0246           ,0.1746083,-2.4893369,1.07,
SDSS J000042.02-004501.3 ,0.1751271,-0.7503966,1.313,
SDSS J000042.19+234316.1 ,0.1758159,23.7211529,1.99,
WISEA J000042.22+063955.0,0.1759424,6.6652832,0.4,
SDSS J000042.25+073416.4 ,0.1761015,7.5712539,0.859,
WISEA J000042.48-015954.1,0.1770243,-1.9983406,0.3,
SDSS J000042.51+035743.5 ,0.1770885,3.9621457,1.76,
SDSS J000042.71+084526.5 ,0.1779959,8.7573664,1.575,
LBQS 2358+0038           ,0.178772,0.9276453,0.95,
SDSS J000042.92+310715.3 ,0.1788316,31.1209532,1.62,
SDSS J000042.92+303609.9 ,0.1788323,30.6027618,0.778,
WISEA J000042.94+452750.6,0.1789441,45.4640705,1.0,
SDSS J000043.01+321933.3 ,0.1792488,32.325921,1.382,
SDSS J000043.07+052904.2 ,0.1794873,5.4845208,1.222,
WISEA J000043.10+500225.6,0.1796422,50.0404889,1.1,
WISEA J000043.11-171355.4,0.1796645,-17.2320702,0.2,
WISEA J000043.14+073340.5,0.1797135,7.5612738,0.3,
SDSS J000043.15+345834.9 ,0.1798203,34.9763613,1.798,
SDSS J000043.22+044038.4 ,0.1800834,4.677349,1.807,
WISEA J000043.23+273627.4,0.1801129,27.6076366,1.5,
SDSS J000043.25+074233.4 ,0.1802417,7.7092974,1.907,
J000043.46+233113.6      ,0.1810967,23.5204572,0.3,
J000043.55-143256.9      ,0.1814916,-14.5491615,1.0,
SDSS J000043.62+020154.7 ,0.1817672,2.0318669,1.103,
LAMOSTJ000043.63+363035.5,0.1818201,36.5098817,0.988,
SDSS J000043.64+282916.3 ,0.1818631,28.4878828,0.855,
SDSS J000043.85+272502.2 ,0.1827317,27.4173047,0.884,
J000043.88+340439.5      ,0.1828663,34.0776448,,
SDSS J000043.95-091134.9 ,0.1831418,-9.1930322,0.439,
SDSS J000044.03-033240.5 ,0.1834771,-3.5445904,1.049,
SDSS J000044.22+224624.8 ,0.1842734,22.773577,0.426,
SDSS J000044.24+021627.5 ,0.1843387,2.2743133,1.605,
WISEA J000044.29+161139.9,0.1845633,16.1943816,1.9,
WISEA J000044.29-074418.2,0.1845893,-7.7384576,1.4,
WISEA J000044.35-150358.4,0.184869,-15.0662242,0.1,
J000044.41-004132.4      ,0.1850556,-0.6923334,,
J000044.46-245930.8      ,0.1852837,-24.991894,1.5,
SDSS J000044.59+055104.1 ,0.1858197,5.8511582,1.915,
SDSS J000044.79+273324.6 ,0.1866474,27.556855,1.024,
SDSS J000044.80+035421.6 ,0.1866624,3.9060154,1.869,
SDSS J000044.97+015124.2 ,0.1873966,1.8567484,1.429,
WISEA J000045.04-120718.1,0.1876917,-12.1217116,0.6,
SDSS J000045.08+105720.4 ,0.18782,10.9556827,1.85,
WISEA J000045.20-235631.7,0.1884296,-23.9421147,0.7,
SDSS J000045.32+034342.0 ,0.1888507,3.728337,1.398,
SDSS J000045.36+331356.8 ,0.1890298,33.2324567,1.135,
WISEA J000045.41+402429.5,0.1890786,40.4081323,1.2,
J000045.38+164926.1      ,0.1890967,16.8239371,0.5,
SDSS J000045.44+013002.9 ,0.1893261,1.5008084,1.855,
WISEA J000045.62-124745.6,0.1900813,-12.7960155,0.9,
SDSS J000045.66+331036.1 ,0.1902791,33.1767065,1.861,
SDSS J000045.77+255106.1 ,0.19074,25.8517124,1.445,
2QZ J000045.8-272624     ,0.1907731,-27.4401033,0.382,
SDSS J000045.81+341933.4 ,0.1908723,34.3259585,1.878,
SDSS J000045.93+250601.1 ,0.1913921,25.1003257,1.229,
SDSS J000045.96+295143.9 ,0.1915294,29.8622015,1.615,
SDSS J000046.03+233635.4 ,0.1918446,23.60983,1.449,
SDSS J000046.14+212121.7 ,0.1922706,21.3560554,0.828,
SDSS J000046.15-003007.1 ,0.1923281,-0.5019847,1.437,
SDSS J000046.17+170047.0 ,0.1923807,17.0130893,0.801,
SDSS J000046.29+041637.8 ,0.1928973,4.2771672,1.779,
SDSS J000046.47+143813.0 ,0.1936123,14.6369459,0.137,
WISEA J000046.52+460217.1,0.1940153,46.0380576,0.2,
WISEA J000046.56-161453.1,0.1940949,-16.2480724,0.2,
WISEA J000046.59+495418.7,0.1941583,49.9052466,1.3,
WISEA J000046.59-090909.5,0.1941836,-9.1526661,1.2,
WISEA J000046.67+132528.6,0.1945154,13.4246472,1.5,
WISEA J000046.70-145541.9,0.1945877,-14.9283194,1.2,
SDSS J000046.72+270457.9 ,0.1946878,27.0827771,1.407,
SDSS J000046.73+073802.6 ,0.1947641,7.6340839,0.886,
SDSS J000046.79+024420.4 ,0.195006,2.7390318,1.763,
WISEA J000046.83-111548.1,0.1951477,-11.2633832,0.2,
WISEA J000046.88+143450.7,0.1953936,14.5808212,1.4,
J000046.92+081706.9      ,0.1955278,8.28525,,
SDSS J000046.92+055406.6 ,0.1955775,5.9018426,1.189,
SDSS J000047.01-011101.6 ,0.1958906,-1.183795,1.511,
WISEA J000047.05+312028.2,0.1960795,31.3411307,0.3,
WISEA J000047.09+151258.7,0.1962111,15.2163298,1.3,
SDSS J000047.18+182016.3 ,0.1966015,18.337865,1.984,
WISEA J000047.22-044650.2,0.1967323,-4.7806043,0.1,
SDSS J000047.23-042237.4 ,0.1967921,-4.3770819,1.546,
WISEA J000047.25-163637.9,0.196937,-16.6105424,1.8,
SDSS J000047.27-040850.5 ,0.1969723,-4.1473474,1.35,
SDSS J000047.36-033657.5 ,0.1973152,-3.6159871,1.408,
SDSS J000047.39-044703.6 ,0.1974761,-4.7843408,1.691,
SDSS J000047.41-035032.6 ,0.1975608,-3.8423869,1.149,
SDSS J000047.42+340745.7 ,0.1976024,34.1293874,1.218,
SDSS J000047.42+255709.3 ,0.197611,25.9525871,1.97,
SDSS J000047.43+004337.1 ,0.197663,0.7269782,1.177,
LAMOSTJ000047.46+390826.6,0.1978604,39.1407245,0.71,
J000047.57+272723.0      ,0.1982395,27.4564039,1.2,
SDSS J000047.63+274258.9 ,0.1984272,27.7163945,1.098,
SDSS J000047.83-073737.3 ,0.1993829,-7.6270127,1.2,
SDSS J000047.86+140223.8 ,0.1994476,14.0399828,0.801,
WISEA J000047.88+113421.9,0.1995544,11.5727749,0.2,
SDSS J000047.96+325904.0 ,0.1998547,32.984476,1.74,
SDSS J000048.01+333926.9 ,0.2000539,33.6574976,1.737,
SDSS J000048.16+305602.2 ,0.2006677,30.933971,0.894,
SDSS J000048.15-095404.0 ,0.2006714,-9.901149,0.205,
SDSS J000048.17+013313.6 ,0.200726,1.5537904,0.664,
SDSS J000048.29+312856.8 ,0.2012269,31.4824673,1.1,
WISEA J000048.44-102739.9,0.2018447,-10.4610853,1.8,
SDSS J000048.62+325745.0 ,0.202602,32.9625256,1.59,
WISEA J000048.77-270927.5,0.2032177,-27.1576258,1.6,
PGC 1023662              ,0.203258,-7.1532263,0.038,
SDSS J000048.80-044947.6 ,0.2033504,-4.8298864,1.376,
WISEA J000048.82-031444.0,0.2034173,-3.2456436,0.6,
SDSS J000048.82+184010.6 ,0.2034393,18.6696223,1.246,
WISEA J000048.85+501402.6,0.2035381,50.2340509,0.3,
WISEA J000048.84-062107.0,0.2035431,-6.3518662,1.7,
WISEA J000048.87-124648.0,0.2036331,-12.7800158,0.3,
J000048.88+130959.4      ,0.2036945,13.1665,,
SDSS J000048.89-023856.1 ,0.2037214,-2.6489524,1.279,
SDSS J000048.94+314617.0 ,0.2039283,31.7713934,0.772,
SDSS J000049.01+322713.3 ,0.2042223,32.4537063,1.348,
WISEA J000049.20-162252.3,0.2050245,-16.3811779,1.1,
SDSS J000049.21+174914.9 ,0.2050589,17.8208515,1.2,
SDSS J000049.21+100313.0 ,0.2050736,10.053635,0.871,
WISEA J000049.26+454509.1,0.2053775,45.7525937,1.1,
WISEA J000049.29+254615.5,0.2053964,25.7710079,0.3,
WISEA J000049.40-203711.8,0.2056058,-20.6200468,0.2,
SDSS J000049.43-000302.0 ,0.205946,-0.0505541,0.993,
SDSS J000049.46-100043.8 ,0.2061256,-10.0121501,1.141,
WISEA J000049.48+094629.3,0.2062064,9.7748728,0.9,
SDSS J000049.70+062856.8 ,0.2070837,6.4824505,1.343,
WISEA J000049.71-042555.0,0.2071291,-4.4319924,0.2,
WISEA J000049.82+424754.1,0.2076175,42.798383,0.3,
WISEA J000049.92+385433.3,0.2080361,38.9092874,0.2,
SDSS J000050.02+092321.9 ,0.2084191,9.389431,0.852,
SDSS J000050.02+280137.0 ,0.2084395,28.026962,1.899,
WISEA J000050.16+133501.6,0.2090512,13.5837818,0.9,
SDSS J000050.27+051646.8 ,0.2094554,5.2796817,1.057,
SDSS J000050.37+231647.4 ,0.209891,23.2798425,0.876,
SDSS J000050.42+261826.2 ,0.2101182,26.3072828,1.744,
SDSS J000050.52+241812.3 ,0.2105375,24.3034325,1.566,
SDSS J000050.57+200053.4 ,0.2106912,20.0148482,1.593,
SDSS J000050.56-013055.2 ,0.2106966,-1.5153403,1.291,
SDSS J000050.60+302216.2 ,0.2108464,30.3711813,1.497,
SDSS J000050.60+235938.3 ,0.2108641,23.9939797,1.946,
SDSS J000050.72+200145.0 ,0.2113503,20.0292101,1.51,
SDSS J000050.83+250451.4 ,0.2118392,25.0809402,0.774,
WISEA J000050.87+801024.1,0.2119971,80.1731742,0.4,
SDSS J000050.99+290323.1 ,0.2124704,29.056422,1.234,
SDSS J000051.06+231919.9 ,0.2127823,23.3222172,1.057,
SDSS J000051.09+111411.2 ,0.2129061,11.2364997,0.865,
